S,emit_x,beta_x,alpha_x,gamma_x,emit_y,beta_y,alpha_y,gamma_y
52.7665,6.040077968953774e-05,2.632301326938235,-3.724703550222665,5.650347239820512,6.18091149769982e-05,1.2139753578338963,-0.9916230001887676,1.6337367654992734
53.2195,6.048492140485943e-05,4.433849645266539,3.244517101650852,2.599747881665462,6.179137346681691e-05,3.829936241628857,-7.581266801968163,15.26803649811025
53.3735,6.0296005400916375e-05,3.4949923198816486,2.8001252793712506,2.5295339076662975,6.166226073942356e-05,6.578708583191268,-10.024857109452611,15.42821950257401
53.6815,6.012599800268485e-05,1.9988827700764267,1.988039886256039,2.4775352829498716,6.136778844817505e-05,14.4164780521793,-15.028709463253351,15.736305865397318
54.1345,6.015318804260364e-05,1.2923926252394708,-1.0310653918339465,1.5963382968510926,6.1083388852321e-05,18.99784086806546,19.157940982191715,19.372027865323247
54.2885,5.996180495731525e-05,1.6585134868094251,-1.2986351857987861,1.6197958998589321,6.075110356084171e-05,13.552910589521039,16.020907321250917,19.012113279588704
54.5965,5.97522645219645e-05,2.636156860616024,-1.8336868492942253,1.6548360708152872,6.028260965587234e-05,5.439310869698164,10.07061510832981,18.82909271295316
55.0495,5.9682188564179627e-05,2.7482134526093636,3.449816507998474,4.694407534687443,6.032456267642931e-05,0.5533701534519699,1.444430528234084,5.577423234053188
55.2035,5.9386683910050686e-05,1.7972202681185252,2.706498552615821,4.632228204296268,6.0187677719675056e-05,0.23951637717303037,0.5727911176095336,5.544880396437133
55.5115,5.896684183885017e-05,0.5670370394789152,1.2706913278771361,4.611085817506607,6.0142635509751724e-05,0.4192555697650804,-1.1501825963326735,5.540582337899914
55.9645,5.8686801911051106e-05,0.4923499032110143,-1.3800066223203453,5.899093832873599,6.0312994213939543e-05,1.717726177835429,-0.1975040816776568,0.6048739756581152
56.1185,5.845757060348787e-05,1.061423484650259,-2.302179338269548,5.935453470422397,6.013228054183394e-05,1.798087022423249,-0.30942287572491217,0.6093934844961854
56.4265,5.821863295503641e-05,3.0454026113000348,-4.159877396463096,6.010561587385863,5.9951529342493276e-05,2.0511929497515395,-0.5175778822850308,0.6181216956621443
56.8795,5.820309274524048e-05,4.941195944603381,3.7552691720225506,3.056354518957483,6.006036862329412e-05,4.220592285560814,-7.29675647990365,12.851905954665883
57.0335,5.806040177313153e-05,3.8740140772138925,3.2471224311306623,2.9798043715561198,6.010988135558353e-05,6.751471356045912,-9.299073507757392,12.956104453341702
57.3415,5.793233726934759e-05,2.176340046974011,2.3152577776023127,2.9225297699187873,6.0315097544656354e-05,13.588542713203374,-13.307053658543474,13.104987107876196
57.7945,5.7952156937062375e-05,1.28340833673672,-0.852080698571976,1.3448888147848996,6.050998536241651e-05,16.95856336541826,17.805291663697613,18.753263727389793
57.9485,5.77833198343875e-05,1.578541923720232,-1.072664895232672,1.362402825764719,6.05611833835926e-05,11.961132267344514,14.775535533277399,18.33575997599376
58.2565,5.762221471697954e-05,2.3635390782793233,-1.5102318880055057,1.3880880522344166,6.045509654012825e-05,4.679317850281405,9.144425783590718,18.083944202787983
58.7095,5.7627290365514736e-05,2.370624438698543,3.057372279534448,4.364894365699862,6.010302774489505e-05,0.4029163349770827,1.2410035160639965,6.304260975241121
58.8635,5.746637996241645e-05,1.54629235421093,2.3787657419546275,4.306123894982836,5.9890599212851136e-05,0.171831833363975,0.28301662058264404,6.285787600474183
59.1715,5.733874695630117e-05,0.49812113777072403,1.061884089489999,4.271245803849621,5.955839921447113e-05,0.5818451620970115,-1.6357680690608865,6.317380319038079
59.6245,5.741241189548747e-05,0.5564223418132367,-1.528682797978663,5.997011345665728,5.936187318586219e-05,2.184327634616872,-0.035471973791112756,0.45838281998398867
59.7785,5.726474833358459e-05,1.1663149123875534,-2.45530030175144,6.026245139396127,5.920224957985105e-05,2.2120362361814006,-0.12651110198321142,0.4593076018858165
60.0865,5.7182885270997854e-05,3.2432187164368615,-4.327841483254672,6.083528010055533,5.9048788171795565e-05,2.339231234549638,-0.2892231346625599,0.46325049256306966
60.5395,5.728407661525883e-05,5.15940846952782,4.0344620233629716,3.3486171757862753,5.88398169149148e-05,4.3751354275894725,-7.243327817522642,12.22037551910819
60.6935,5.711857258034792e-05,4.007931439157863,3.481969137957011,3.274534326975088,5.8423670511054326e-05,6.9326969027871215,-9.222495198961916,12.412834269486023
61.0015,5.696314238369079e-05,2.1739587407494074,2.449600695868231,3.2201823511999557,5.792516314295322e-05,13.909421146327853,-13.251595539988775,12.696774545652092
61.4545,5.6944312154246755e-05,1.162985682776074,-0.6689433938867182,1.244628618960725,5.781817767002523e-05,17.170154433143857,18.424577075292486,19.828886323013364
61.6085,5.678079956267254e-05,1.402881426127881,-0.8741142809353025,1.2574660575584773,5.7788394019017876e-05,11.949686281772953,15.213633692242354,19.452782662277794
61.9165,5.6611839767872276e-05,2.07094221241264,-1.2829535750413334,1.27766475561324,5.8088184814037247e-05,4.354957988570429,9.061610166319221,19.084633887277217
62.3695,5.662620464338655e-05,2.062005984407039,2.6562969674569215,3.906833268302777,5.862399864655512e-05,0.20949439161643468,0.8575746634294684,8.283917721929232
62.5235,5.6527660016571896e-05,1.3329892867506394,2.034799389645527,3.8563014775852578,5.8620250631494994e-05,0.14389279399801783,-0.43232558183186226,8.248539594850095
62.8315,5.642998768903081e-05,0.44059121269288426,0.8285931741461735,3.827962518665252,5.8593321402702724e-05,1.2166665128268666,-3.008795350543232,8.262617040468431
63.2845,5.643358284110579e-05,0.6780092560434832,-1.7976078160828297,6.240908693687076,5.853622439512795e-05,3.6642774320743934,0.8088756795179092,0.45146141240158516
63.4385,5.62997173536861e-05,1.393843263754659,-2.782523101108575,6.272179258271112,5.838595601741934e-05,3.4319695290799954,0.7081983343088453,0.4375169616148487
63.7465,5.611414329152747e-05,3.7486988132040566,-4.7728133969791,6.343467135482764,5.824210054789519e-05,3.0415899642059054,0.5454196188943232,0.4265803661716032
64.1995,5.6054328661768986e-05,5.76572633866029,4.762442804830465,4.1071774965275045,5.816158357460688e-05,4.420281841891466,-6.440872477514013,9.611341491613569
64.3535,5.5919392296626266e-05,4.394521910226784,4.085112555096743,4.025044122921718,5.784838835103518e-05,6.698959283978026,-8.020474508744638,9.751964234454784
64.6615,5.580175273932313e-05,2.2529740339261863,2.816416495928698,3.9646270858139543,5.737489233974884e-05,12.74099242583662,-11.228255851524914,9.973613139398703
65.1145,5.586657805050668e-05,1.0072284662686957,-0.3628268424880093,1.123521976917532,5.710090411025285e-05,15.010189081773394,16.978689156490308,19.27196812090689
65.2685,5.573576457102675e-05,1.1500222325606362,-0.5469214496806127,1.1296503974780723,5.68397182379822e-05,10.24794541601051,13.927529406373736,19.02586981589415
65.5765,5.562103085927033e-05,1.6008008589239417,-0.9095206378451898,1.1414460333901766,5.6930165846084985e-05,3.444862487434051,7.977890372089896,18.766129279441163
65.88,5.561655935004551e-05,1.9824728958858484,0.6131182969735166,0.694039272334612,5.752247286551295e-05,0.408632295780881,2.022871997812212,12.461107876464162
